Player	season	compound_mean_mean	compound_mean_std	user_count	Race	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOVP	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	salary	standard_salary	experience	youth	oldness	rookie	white_black_diff	height_dummies
marreese speights	2015	0.028311596731101705	0.3978940806270689	202	B	2009.0	2018.0	C-F	82.0	255.0	August 4, 1987	University of Florida	407.0	C	28.0	72.0	832.0	17.1	0.506	0.136	0.25	10.6	19.8	15.5	11.4	1.1	3.0	11.5	29.7	0.5	1.2	1.8	0.102	-2.9	-1.1	-3.9	-0.4	GSW	2.7	6.3	0.4320000000000001	0.3	0.9	0.387	2.4	5.5	0.439	0.458	1.3	1.6	0.825	1.1	2.3	3.3	0.8	0.3	0.5	0.9	1.6	7.1	2016.0	73.0	4577530.0	52.1	7.6	0.6444	3815500.0	44.196498607810476	7.0	0.0	1.266602962255135	False	44.5	tall
marreese speights	2016	0.17322658730158727	0.42100313013339613	63	B	2009.0	2018.0	C-F	82.0	255.0	August 4, 1987	University of Florida	410.0	C	29.0	82.0	1286.0	17.5	0.584	0.505	0.25	7.9	24.1	16.2	8.0	0.9	2.6	10.2	23.6	2.5	1.7	4.2	0.155	1.5	-0.8	0.7	0.9	LAC	3.0	6.7	0.445	1.3	3.4	0.3720000000000001	1.7	3.3	0.52	0.539	1.5	1.7	0.8759999999999999	1.1	3.5	4.5	0.8	0.3	0.5	0.8	2.8	8.7	2017.0	51.0	13189366.0	55.0	6.7	0.4802	1403611.0	34.420065368095244	8.0	0.0	2.266602962255135	False	48.3	tall
marreese speights	2017	0.09815	0.4261626163945459	50	B	2009.0	2018.0	C-F	82.0	255.0	August 4, 1987	University of Florida	461.0	C	30.0	52.0	675.0	13.7	0.539	0.6679999999999999	0.158	3.4	18.4	10.8	9.8	0.6	2.6	9.7	26.9	0.1	0.5	0.6	0.045	0.2	-2.9	-2.8	-0.1	ORL	2.7	6.7	0.395	1.7	4.5	0.369	1.0	2.2	0.448	0.519	0.8	1.1	0.727	0.4	2.2	2.6	0.8	0.2	0.4	0.8	2.0	7.7	2018.0	25.0	2328508.0	71.2	16.3	0.2464	2116955.0	38.14414692739022	9.0	0.0	3.266602962255135	False	54.900000000000006	tall
marshon brooks	2013	0.12401223958333334	0.45782203018869116	32	B	2012.0	2018.0	G-F	77.0	200.0	January 26, 1989	Providence College	66.0	SG	25.0	35.0	316.0	15.5	0.551	0.2	0.35200000000000004	3.4	15.5	9.3	12.9	2.2	0.9	14.3	23.4	0.1	0.3	0.4	0.06	-2.1	-1.6	-3.7	-0.1	LAL	1.6	3.6	0.456	0.4	0.7	0.52	1.3	2.9	0.44	0.508	0.9	1.3	0.727	0.3	1.3	1.5	0.7	0.4	0.1	0.7	0.6	4.5	2014.0	27.0	13189366.0	55.0	6.7	0.4802	1276560.0	33.61323470757041	2.0	1.733397037744865	0.0	False	48.3	medium
marshon brooks	2017	0.08172744444444444	0.4004158531460849	45	B	2012.0	2018.0	G-F	77.0	200.0	January 26, 1989	Providence College	67.0	SG	29.0	7.0	193.0	26.1	0.629	0.314	0.225	4.7	8.0	6.3	25.9	2.9	1.5	12.5	29.8	0.6	0.2	0.7	0.179	5.7	-1.7	4.1	0.3	MEM	7.3	14.6	0.5	2.7	4.6	0.594	4.6	10.0	0.457	0.593	2.9	3.3	0.87	1.1	1.9	3.0	3.6	1.6	0.4	2.3	0.9	20.1	2018.0	22.0	1341339.0	47.2	46.6	0.2763	86118.0	17.130635870786474	6.0	0.0	2.266602962255135	False	0.6000000000000014	medium
martell webster	2013	0.18330025423728813	0.42106369285375017	59	B	2006.0	2015.0	G-F	79.0	230.0	December 4, 1986		459.0	SF	27.0	78.0	2157.0	11.5	0.591	0.634	0.213	2.0	10.1	6.0	6.7	1.0	0.6	8.3	14.7	3.3	1.7	5.0	0.112	1.0	-1.1	-0.1	1.0	WAS	3.3	7.5	0.433	1.9	4.8	0.392	1.4	2.8	0.502	0.557	1.3	1.6	0.84	0.5	2.4	2.8	1.2	0.5	0.2	0.7	1.9	9.7	2014.0	44.0	6011752.0	55.1	25.4	0.3622	5150000.0	47.637812120017045	8.0	0.0	0.2666029622551349	False	29.700000000000003	medium
martell webster	2014	0.06689045634920635	0.41023480785097316	40	B	2006.0	2015.0	G-F	79.0	230.0	December 4, 1986		468.0	SF	28.0	32.0	352.0	5.9	0.445	0.473	0.703	3.3	11.3	7.4	6.7	1.0	0.2	15.6	18.2	-0.3	0.3	0.0	0.0	-4.4	-1.6	-6.1	-0.4	WAS	0.8	2.8	0.264	0.3	1.3	0.233	0.4	1.5	0.292	0.319	1.5	2.0	0.75	0.3	1.1	1.4	0.5	0.2	0.0	0.7	0.8	3.3	2015.0	46.0	6011752.0	55.1	25.4	0.3622	5381750.0	48.16492405852527	9.0	0.0	1.266602962255135	False	29.700000000000003	medium
marvin williams	2013	0.028085294117647066	0.4220515078145843	34	B	2006.0	2018.0	F	81.0	237.0	June 19, 1986	University of North Carolina	468.0	PF	27.0	66.0	1674.0	14.0	0.54	0.445	0.139	5.5	17.9	11.5	7.7	1.7	1.5	8.7	16.7	1.9	1.0	2.9	0.084	0.5	-0.3	0.2	0.9	UTA	3.5	8.0	0.439	1.3	3.5	0.359	2.2	4.4	0.503	0.519	0.9	1.1	0.7809999999999999	1.2	3.8	5.1	1.2	0.8	0.5	0.8	2.3	9.1	2014.0	25.0	1154504.0	81.7	1.6	0.1022	7500000.0	52.33175696960529	8.0	0.0	0.2666029622551349	False	80.10000000000001	tall
marvin williams	2014	0.038935827497665734	0.4324622130250866	51	B	2006.0	2018.0	F	81.0	237.0	June 19, 1986	University of North Carolina	479.0	PF	28.0	78.0	2035.0	11.8	0.541	0.535	0.17600000000000002	3.1	18.2	10.4	7.8	1.8	1.4	10.1	13.3	1.5	2.9	4.3	0.102	-0.8	1.8	1.0	1.5	CHO	2.7	6.3	0.424	1.2	3.4	0.358	1.5	2.9	0.5	0.52	0.8	1.1	0.713	0.7	4.2	4.9	1.3	0.9	0.5	0.8	1.9	7.4	2015.0	33.0	2381152.0	68.4	22.2	0.2987	7000000.0	51.43686723610402	9.0	0.0	1.266602962255135	False	46.2	tall
marvin williams	2015	0.15117537015726898	0.43872691375262657	79	B	2006.0	2018.0	F	81.0	237.0	June 19, 1986	University of North Carolina	462.0	PF	29.0	81.0	2338.0	16.8	0.585	0.506	0.193	5.9	18.6	12.2	7.6	1.2	2.7	7.1	16.8	4.7	3.2	7.8	0.161	1.7	1.0	2.7	2.7	CHO	4.2	9.2	0.452	1.9	4.7	0.402	2.3	4.6	0.504	0.5539999999999999	1.5	1.8	0.833	1.6	4.9	6.4	1.4	0.7	1.0	0.8	1.6	11.7	2016.0	48.0	2381152.0	68.4	22.2	0.2987	7000000.0	51.43686723610402	10.0	0.0	2.266602962255135	False	46.2	tall
marvin williams	2016	0.053189850507679444	0.39414042011056444	60	B	2006.0	2018.0	F	81.0	237.0	June 19, 1986	University of North Carolina	468.0	PF	30.0	76.0	2295.0	13.7	0.551	0.503	0.213	4.2	19.8	12.0	7.1	1.3	2.0	7.2	16.3	2.4	2.6	5.0	0.105	-0.3	0.5	0.2	1.3	CHO	3.9	9.3	0.422	1.6	4.7	0.35	2.3	4.6	0.494	0.51	1.7	2.0	0.873	1.2	5.4	6.6	1.4	0.8	0.7	0.8	1.8	11.2	2017.0	36.0	2381152.0	68.4	22.2	0.2987	12250000.0	59.16079783099616	11.0	0.0	3.266602962255135	False	46.2	tall
marvin williams	2017	0.1869851662887378	0.41239730135232044	105	B	2006.0	2018.0	F	81.0	237.0	June 19, 1986	University of North Carolina	521.0	PF	31.0	78.0	2006.0	13.9	0.603	0.542	0.218	3.9	16.2	10.0	7.0	1.4	1.6	9.7	14.8	3.1	1.9	5.0	0.119	1.1	0.5	1.7	1.9	CHO	3.3	7.2	0.458	1.6	3.9	0.413	1.7	3.3	0.512	0.57	1.3	1.6	0.8290000000000001	0.9	3.8	4.7	1.2	0.7	0.5	0.8	1.5	9.5	2018.0	36.0	2381152.0	68.4	22.2	0.2987	13168750.0	60.240162988095825	12.0	0.0	4.266602962255135	False	46.2	tall
mason plumlee	2013	0.30472551020408156	0.3690247959464562	21	W	2014.0	2018.0	C-F	83.0	245.0	March 5, 1990	Duke University	354.0	C	23.0	70.0	1275.0	19.0	0.67	0.01	0.6459999999999999	9.3	19.6	14.5	8.1	2.0	3.6	16.6	17.1	3.0	1.7	4.7	0.17600000000000002	0.5	1.9	2.4	1.4	BRK	2.8	4.3	0.659	0.0	0.0	0.0	2.8	4.3	0.6659999999999999	0.659	1.7	2.8	0.626	1.4	3.0	4.4	0.9	0.7	0.8	1.1	2.4	7.4	2014.0	44.0	20031443.0	58.7	17.1	0.6183	1298640.0	33.75764905296236	0.0	3.733397037744865	0.0	True	41.6	tall
mason plumlee	2014	0.16271562500000003	0.46903126992487265	32	W	2014.0	2018.0	C-F	83.0	245.0	March 5, 1990	Duke University	367.0	C	24.0	82.0	1743.0	18.0	0.57	0.006	0.648	11.3	21.6	16.5	7.0	1.9	2.9	14.4	19.2	2.5	2.3	4.8	0.131	-0.5	1.4	0.8	1.2	BRK	3.4	6.0	0.573	0.0	0.0	0.0	3.4	5.9	0.5760000000000001	0.573	1.9	3.9	0.495	2.1	4.1	6.2	0.9	0.8	0.8	1.3	2.5	8.7	2015.0	38.0	20031443.0	58.7	17.1	0.6183	1357080.0	34.13118466414713	1.0	2.733397037744865	0.0	True	41.6	tall
mason plumlee	2015	0.11079696969696973	0.4529789361030271	33	W	2014.0	2018.0	C-F	83.0	245.0	March 5, 1990	Duke University	356.0	C	25.0	82.0	2084.0	17.2	0.564	0.008	0.648	10.4	22.2	16.3	16.2	1.6	3.2	18.8	17.1	3.4	2.7	6.1	0.14	-0.2	3.0	2.8	2.5	POR	3.3	6.3	0.516	0.0	0.0	0.0	3.3	6.3	0.52	0.516	2.6	4.1	0.642	2.5	5.2	7.7	2.8	0.8	1.0	1.9	3.1	9.1	2016.0	44.0	2351319.0	81.9	2.8	0.5833	1415520.0	34.492843860180066	2.0	1.733397037744865	0.0	False	79.10000000000001	tall
mason plumlee	2016	0.15480171052631578	0.3780902689160646	38	W	2014.0	2018.0	C-F	83.0	245.0	March 5, 1990	Duke University	358.0	C	26.0	81.0	2148.0	18.1	0.5579999999999999	0.01	0.482	8.8	22.4	15.6	19.8	1.6	3.4	15.1	18.1	3.6	2.4	6.0	0.135	0.0	2.6	2.7	2.5	POR	4.1	7.7	0.536	0.0	0.1	0.0	4.1	7.6	0.541	0.536	2.1	3.7	0.58	2.1	5.4	7.5	3.5	0.9	1.1	1.7	2.8	10.4	2017.0	41.0	2351319.0	81.9	2.8	0.5833	2328530.0	39.063437659357994	3.0	0.7333970377448651	0.0	False	79.10000000000001	tall
mason plumlee	2017	0.09329684684684685	0.45646234723352813	37	W	2014.0	2018.0	C-F	83.0	245.0	March 5, 1990	Duke University	405.0	C	27.0	74.0	1439.0	16.9	0.586	0.003	0.486	10.4	20.9	15.6	14.4	1.7	4.7	18.7	16.6	1.8	1.8	3.6	0.12	-0.9	2.7	1.8	1.4	DEN	3.0	5.0	0.601	0.0	0.0	0.0	3.0	5.0	0.602	0.601	1.1	2.4	0.458	1.8	3.6	5.4	1.9	0.7	1.1	1.4	2.5	7.1	2018.0	46.0	2752056.0	81.9	5.6	0.5638	14041096.0	61.2139285339983	4.0	0.0	0.2666029622551349	False	76.30000000000001	tall
matt barnes	2013	-0.08503454607046072	0.45834098151390873	164	M	2004.0	2017.0	F	79.0	226.0	March 9, 1980	University of California, Los Angeles	34.0	SF	33.0	63.0	1735.0	12.0	0.552	0.537	0.171	4.0	14.4	9.3	10.6	1.6	1.2	13.0	16.6	1.5	2.0	3.5	0.097	0.7	0.8	1.5	1.5	LAC	3.7	8.4	0.438	1.5	4.5	0.343	2.1	3.9	0.5489999999999999	0.53	1.0	1.4	0.733	1.0	3.7	4.6	2.0	0.9	0.4	1.3	2.9	9.9	2014.0	57.0	13189366.0	55.0	6.7	0.4802	3250000.0	42.459105474938994	10.0	0.0	6.266602962255135	False	48.3	medium
matt barnes	2014	-0.016908973063973053	0.48341355812009107	297	M	2004.0	2017.0	F	79.0	226.0	March 9, 1980	University of California, Los Angeles	33.0	SF	34.0	76.0	2271.0	11.3	0.574	0.603	0.152	2.6	12.2	7.5	7.2	1.5	1.8	11.6	14.9	2.2	2.1	4.3	0.091	0.9	0.7	1.6	2.1	LAC	3.6	8.2	0.444	1.8	4.9	0.362	1.9	3.3	0.569	0.5529999999999999	1.0	1.3	0.779	0.7	3.3	4.0	1.5	0.9	0.7	1.1	3.2	10.1	2015.0	56.0	13189366.0	55.0	6.7	0.4802	3396250.0	42.928915073621546	11.0	0.0	7.266602962255135	False	48.3	medium
matt barnes	2015	0.010248718049719911	0.4772625410581912	272	M	2004.0	2017.0	F	79.0	226.0	March 9, 1980	University of California, Los Angeles	35.0	SF	35.0	76.0	2190.0	11.7	0.503	0.534	0.199	4.2	18.3	10.9	11.6	1.8	2.4	13.8	17.9	0.4	2.2	2.6	0.056	-0.4	0.8	0.4	1.3	MEM	3.5	9.1	0.381	1.6	4.9	0.322	1.9	4.3	0.449	0.467	1.5	1.8	0.804	1.1	4.4	5.5	2.1	1.0	0.8	1.6	3.1	10.0	2016.0	42.0	1341339.0	47.2	46.6	0.2763	3542500.0	43.383787553323096	12.0	0.0	8.266602962255135	False	0.6000000000000014	medium
matt barnes	2016	0.008326853278834985	0.48319865833541153	246	M	2004.0	2017.0	F	79.0	226.0	March 9, 1980	University of California, Los Angeles	29.0	SF	36.0	74.0	1777.0	10.3	0.514	0.556	0.188	4.6	19.7	12.3	15.7	1.3	1.3	17.3	15.6	0.3	1.7	2.0	0.053	-1.2	0.6	-0.6	0.6	SAC	2.5	6.4	0.391	1.2	3.6	0.331	1.3	2.8	0.467	0.483	0.9	1.2	0.787	0.9	4.2	5.2	2.6	0.6	0.4	1.4	2.5	7.1	2017.0	32.0	2242542.0	66.2	7.1	0.2369	6508351.0	50.50888037702664	13.0	0.0	9.266602962255135	False	59.1	medium
matt bonner	2013	0.1382107526881721	0.42693903113201714	124	W	2005.0	2016.0	F	82.0	235.0	April 5, 1980	University of Florida	57.0	PF	33.0	61.0	690.0	11.2	0.5820000000000001	0.598	0.073	2.7	17.9	10.6	6.1	1.1	1.2	8.6	12.1	0.8	1.0	1.8	0.123	-0.4	0.7	0.3	0.4	SAS	1.2	2.7	0.445	0.7	1.6	0.429	0.5	1.1	0.47	0.573	0.1	0.2	0.75	0.3	1.9	2.1	0.5	0.2	0.2	0.3	0.8	3.2	2014.0	62.0	2332345.0	80.1	6.7	0.1349	3945000.0	44.566830789322694	9.0	0.0	6.266602962255135	False	73.39999999999999	tall
matt bonner	2014	0.13128239348370926	0.41038501405458133	133	W	2005.0	2016.0	F	82.0	235.0	April 5, 1980	University of Florida	56.0	PF	34.0	72.0	935.0	10.1	0.536	0.5479999999999999	0.161	3.6	10.2	7.0	7.1	0.5	1.0	4.3	12.5	1.3	0.9	2.1	0.11	-0.2	-0.7	-0.9	0.3	SAS	1.3	3.2	0.409	0.6	1.8	0.365	0.7	1.4	0.462	0.509	0.4	0.5	0.8109999999999999	0.4	1.2	1.6	0.7	0.1	0.2	0.2	0.9	3.7	2015.0	55.0	2332345.0	80.1	6.7	0.1349	1448490.0	34.69196306332062	10.0	0.0	7.266602962255135	False	73.39999999999999	tall
matt bonner	2015	0.13118524633123688	0.37684045613580464	106	W	2005.0	2016.0	F	82.0	235.0	April 5, 1980	University of Florida	55.0	C	35.0	30.0	206.0	14.1	0.647	0.596	0.07	1.7	12.8	7.5	6.3	1.5	0.4	4.9	13.7	0.4	0.3	0.8	0.181	1.8	-0.3	1.6	0.2	SAS	1.0	1.9	0.509	0.5	1.1	0.441	0.5	0.8	0.609	0.64	0.1	0.1	0.75	0.1	0.8	0.9	0.3	0.2	0.0	0.1	0.5	2.5	2016.0	67.0	2332345.0	80.1	6.7	0.1349	1499187.0	34.99161214557006	11.0	0.0	8.266602962255135	False	73.39999999999999	tall
matt costello	2017	0.03752878787878788	0.3573314912181148	11	W	2018.0	2018.0	F	81.0	245.0	August 5, 1993	Michigan State University	111.0	C	24.0	4.0	32.0	9.7	0.5	0.0	0.0	3.4	27.9	15.6	8.3	3.2	5.2	20.0	7.0	0.0	0.1	0.1	0.127	-5.0	6.6	1.6	0.0	SAS	0.5	1.0	0.5	0.0	0.0	0.3039339968569935	0.5	1.0	0.5	0.5	0.0	0.0		0.3	2.0	2.3	0.5	0.5	0.5	0.3	1.8	1.0	2018.0	47.0	2332345.0	80.1	6.7	0.1349	77250.0	16.671497898921558	0.0	2.733397037744865	0.0	True	73.39999999999999	tall
matthew dellavedova	2013	0.33346466666666674	0.35371669262513844	25	W	2014.0	2018.0	G	76.0	198.0	September 8, 1990	Saint Mary's College of California	122.0	SG	23.0	72.0	1271.0	10.7	0.534	0.524	0.162	2.5	8.5	5.4	22.1	1.3	0.3	15.9	13.2	1.4	0.7	2.1	0.078	-0.5	-1.7	-2.1	0.0	CLE	1.7	4.1	0.412	0.8	2.2	0.368	0.9	2.0	0.461	0.508	0.5	0.7	0.792	0.4	1.3	1.7	2.6	0.5	0.1	0.8	1.7	4.7	2014.0	33.0	2061630.0	74.0	20.0	0.3499	490180.0	26.459942547616375	0.0	3.733397037744865	0.0	True	54.0	medium
matthew dellavedova	2014	0.03181522962291791	0.41288629013659356	464	W	2014.0	2018.0	G	76.0	198.0	September 8, 1990	Saint Mary's College of California	123.0	SG	24.0	67.0	1380.0	8.5	0.493	0.544	0.124	3.1	7.3	5.2	21.1	0.9	0.1	15.9	12.6	1.4	0.5	1.9	0.067	-0.6	-2.0	-2.6	-0.2	CLE	1.7	4.6	0.362	1.0	2.5	0.407	0.6	2.1	0.307	0.472	0.4	0.6	0.763	0.6	1.3	1.9	3.0	0.4	0.0	0.9	2.3	4.8	2015.0	53.0	2061630.0	74.0	20.0	0.3499	816482.0	30.05983924357016	1.0	2.733397037744865	0.0	True	54.0	medium
matthew dellavedova	2015	0.06156954062964895	0.42573770738384326	646	W	2014.0	2018.0	G	76.0	198.0	September 8, 1990	Saint Mary's College of California	113.0	PG	25.0	76.0	1867.0	11.3	0.527	0.468	0.129	2.0	7.8	4.9	26.2	1.2	0.4	17.7	15.9	2.2	1.6	3.8	0.098	-0.2	-1.4	-1.6	0.2	CLE	2.7	6.7	0.405	1.3	3.1	0.41	1.4	3.6	0.401	0.501	0.8	0.9	0.8640000000000001	0.4	1.7	2.1	4.4	0.6	0.1	1.5	2.3	7.5	2016.0	57.0	2061630.0	74.0	20.0	0.3499	1347276.0	34.069373181555335	2.0	1.733397037744865	0.0	False	54.0	medium
matthew dellavedova	2016	0.08465853329227484	0.44581704613375117	395	W	2014.0	2018.0	G	76.0	198.0	September 8, 1990	Saint Mary's College of California	106.0	PG	26.0	76.0	1986.0	9.4	0.501	0.403	0.18	1.4	7.1	4.3	25.7	1.4	0.0	18.8	16.3	0.3	0.9	1.2	0.029	-1.9	-2.8	-4.7	-1.4	MIL	2.7	7.0	0.39	1.0	2.8	0.3670000000000001	1.7	4.2	0.404	0.463	1.1	1.3	0.8540000000000001	0.3	1.6	1.9	4.7	0.7	0.0	1.8	2.0	7.6	2017.0	42.0	1571730.0	73.8	16.6	0.3745	9607500.0	55.67402220035637	3.0	0.7333970377448651	0.0	False	57.199999999999996	medium
matthew dellavedova	2017	0.11328644412050537	0.41028593470306574	245	W	2014.0	2018.0	G	76.0	198.0	September 8, 1990	Saint Mary's College of California	128.0	PG	27.0	38.0	712.0	8.6	0.5	0.513	0.17800000000000002	2.3	8.2	5.3	27.4	1.0	0.0	23.0	13.5	0.3	0.2	0.5	0.032	-2.3	-3.6	-5.9	-0.7	MIL	1.4	4.0	0.362	0.8	2.1	0.3720000000000001	0.7	1.9	0.35100000000000003	0.457	0.7	0.7	0.926	0.4	1.3	1.7	3.8	0.4	0.0	1.3	1.8	4.3	2018.0	44.0	1571730.0	73.8	16.6	0.3745	9607500.0	55.67402220035637	4.0	0.0	0.2666029622551349	False	57.199999999999996	medium
maurice harkless	2013	0.3084155328798186	0.2890860011394061	21	B	2013.0	2018.0	F-G	81.0	215.0	May 11, 1993	St. John's University	187.0	SF	20.0	80.0	1950.0	11.8	0.542	0.319	0.29600000000000004	4.0	11.4	7.7	6.4	2.6	2.0	13.6	14.8	0.6	2.1	2.8	0.068	-1.6	1.5	0.0	1.0	ORL	2.8	6.0	0.464	0.7	1.9	0.383	2.1	4.1	0.502	0.525	1.1	1.8	0.594	0.9	2.4	3.3	1.0	1.2	0.6	1.1	1.8	7.4	2014.0	23.0	2328508.0	71.2	16.3	0.2464			1.0	6.733397037744865	0.0	True	54.900000000000006	tall
maurice harkless	2014	0.21139192857142858	0.324990355059818	20	B	2013.0	2018.0	F-G	81.0	215.0	May 11, 1993	St. John's University	198.0	SF	21.0	45.0	674.0	8.4	0.449	0.354	0.259	6.3	11.6	8.9	5.4	2.4	1.1	13.3	13.7	-0.3	0.6	0.3	0.021	-3.1	0.2	-2.9	-0.1	ORL	1.4	3.5	0.399	0.2	1.2	0.179	1.2	2.3	0.52	0.43	0.5	0.9	0.537	0.8	1.5	2.4	0.6	0.7	0.2	0.6	1.5	3.5	2015.0	25.0	2328508.0	71.2	16.3	0.2464			2.0	5.733397037744865	0.0	False	54.900000000000006	tall
maurice harkless	2015	0.13331636165577346	0.40258486136065985	51	B	2013.0	2018.0	F-G	81.0	215.0	May 11, 1993	St. John's University	178.0	SF	22.0	78.0	1457.0	13.3	0.541	0.341	0.27	7.5	13.3	10.4	6.9	1.7	1.9	11.9	15.6	1.6	1.3	2.9	0.096	-0.4	0.2	-0.2	0.7	POR	2.5	5.3	0.474	0.5	1.8	0.279	2.0	3.5	0.5760000000000001	0.522	0.9	1.4	0.622	1.3	2.3	3.6	0.9	0.6	0.4	0.8	1.6	6.4	2016.0	44.0	2351319.0	81.9	2.8	0.5833			3.0	4.733397037744865	0.0	False	79.10000000000001	tall
maurice harkless	2016	0.2230967276785715	0.40096485335843174	80	B	2013.0	2018.0	F-G	81.0	215.0	May 11, 1993	St. John's University	173.0	SF	23.0	77.0	2223.0	13.1	0.57	0.311	0.199	6.2	10.8	8.5	5.9	1.9	2.5	11.2	15.2	2.3	1.9	4.2	0.091	0.0	0.7	0.7	1.5	POR	4.1	8.1	0.503	0.9	2.5	0.35100000000000003	3.2	5.6	0.5720000000000001	0.5579999999999999	1.0	1.6	0.621	1.6	2.8	4.4	1.1	1.1	0.9	1.1	2.8	10.0	2017.0	41.0	2351319.0	81.9	2.8	0.5833			4.0	3.733397037744865	0.0	False	79.10000000000001	tall
maurice harkless	2017	0.10403091750841753	0.41324384259886277	66	B	2013.0	2018.0	F-G	81.0	215.0	May 11, 1993	St. John's University	195.0	SF	24.0	59.0	1264.0	12.6	0.596	0.397	0.199	4.0	9.9	7.0	6.0	1.9	2.8	11.0	12.6	1.6	1.7	3.2	0.123	-0.2	2.0	1.8	1.2	POR	2.5	5.0	0.495	0.8	2.0	0.415	1.7	3.0	0.547	0.5770000000000001	0.7	1.0	0.7120000000000001	0.8	2.0	2.7	0.9	0.8	0.7	0.7	1.7	6.5	2018.0	49.0	2351319.0	81.9	2.8	0.5833			5.0	2.733397037744865	0.0	False	79.10000000000001	tall
maxi kleber	2017	0.14573114035087725	0.3115820277994439	38	W	2018.0	2018.0	F	82.0	220.0	January 29, 1992		275.0	PF	26.0	72.0	1206.0	13.4	0.5760000000000001	0.414	0.191	6.3	15.6	10.8	6.4	1.1	3.5	8.2	13.7	1.6	1.2	2.8	0.113	-1.0	1.2	0.2	0.7	DAL	2.1	4.3	0.489	0.6	1.8	0.313	1.5	2.5	0.613	0.5529999999999999	0.6	0.8	0.746	1.0	2.3	3.3	0.7	0.4	0.7	0.4	1.6	5.4	2018.0	24.0	6957123.0	69.7	15.3	0.2624	815615.0	30.051856132810308	0.0	0.7333970377448651	0.0	True	54.400000000000006	tall
metta world peace	2013	0.15615876310272542	0.46962901594666207	159	B	2000.0	2017.0	F	78.0	260.0	November 13, 1979	St. John's University	474.0	SF	34.0	29.0	388.0	11.7	0.469	0.383	0.113	5.3	12.8	8.9	7.1	3.3	1.8	11.4	20.0	-0.2	0.4	0.3	0.032	-1.9	-0.1	-2.1	0.0	NYK	1.9	4.9	0.397	0.6	1.9	0.315	1.3	3.0	0.448	0.457	0.3	0.6	0.625	0.6	1.4	2.0	0.6	0.8	0.3	0.7	1.5	4.8	2014.0	37.0	20031443.0	58.7	17.1	0.772	9317280.0	55.2487283941916	14.0	0.0	7.266602962255135	False	41.6	medium
metta world peace	2015	0.34264050387596917	0.3795173675729237	86	B	2000.0	2017.0	F	78.0	260.0	November 13, 1979	St. John's University	467.0	SF	36.0	35.0	590.0	8.3	0.435	0.475	0.322	3.4	13.2	8.1	7.2	1.9	1.5	6.9	16.2	-0.2	0.3	0.1	0.008	-2.8	-1.0	-3.8	-0.3	LAL	1.6	5.1	0.311	0.7	2.4	0.31	0.8	2.7	0.312	0.384	1.1	1.6	0.7020000000000001	0.5	2.0	2.5	0.8	0.6	0.3	0.4	1.9	5.0	2016.0	17.0	13189366.0	55.0	6.7	0.4802	1499187.0	34.99161214557006	16.0	0.0	9.266602962255135	False	48.3	medium
metta world peace	2016	0.2768123774509803	0.4683114966219574	136	B	2000.0	2017.0	F	78.0	260.0	November 13, 1979	St. John's University	475.0	SF	37.0	25.0	160.0	6.5	0.38	0.5589999999999999	0.235	3.3	10.6	6.8	9.8	3.0	1.0	8.5	21.9	-0.3	0.1	-0.2	-0.061	-4.1	-2.1	-6.2	-0.2	LAL	0.8	2.7	0.279	0.4	1.5	0.237	0.4	1.2	0.333	0.34600000000000003	0.4	0.6	0.625	0.2	0.6	0.8	0.4	0.4	0.1	0.3	0.7	2.3	2017.0	26.0	13189366.0	55.0	6.7	0.4802	1551659.0	35.29385289319474	17.0	0.0	10.266602962255135	False	48.3	medium
meyers leonard	2013	0.10436924261083753	0.37072176203731527	116	W	2013.0	2018.0	C-F	85.0	245.0	February 27, 1992	University of Illinois at Urbana-Champaign	269.0	C	21.0	40.0	355.0	9.4	0.489	0.066	0.231	8.0	25.5	16.8	7.3	1.0	1.0	13.0	14.2	0.2	0.5	0.6	0.086	-3.6	0.4	-3.3	-0.1	POR	1.0	2.3	0.451	0.0	0.2	0.0	1.0	2.1	0.482	0.451	0.4	0.5	0.762	0.7	2.1	2.8	0.5	0.2	0.1	0.4	1.9	2.5	2014.0	54.0	2351319.0	81.9	2.8	0.5833	2222160.0	38.609469238594535	1.0	5.733397037744865	0.0	True	79.10000000000001	tall
meyers leonard	2014	0.15038460057418448	0.34966666827623033	172	W	2013.0	2018.0	C-F	85.0	245.0	February 27, 1992	University of Illinois at Urbana-Champaign	281.0	C	22.0	55.0	847.0	14.8	0.631	0.457	0.131	5.9	25.3	15.8	5.8	0.6	1.2	13.1	15.8	1.6	1.2	2.8	0.158	0.1	0.0	0.2	0.5	POR	2.3	4.5	0.51	0.9	2.0	0.42	1.4	2.4	0.586	0.606	0.5	0.6	0.938	0.8	3.7	4.5	0.6	0.2	0.3	0.7	2.1	5.9	2015.0	51.0	2351319.0	81.9	2.8	0.5833	2317920.0	39.01886306151625	2.0	4.733397037744865	0.0	False	79.10000000000001	tall
